"session_id","game_id","start_date","start_time","duration_minutes","game_mode","controller_style","location","platform","user_id"
192,81,"2019-02-01","07:00 AM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
193,81,"2019-02-01","06:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
194,81,"2019-02-01","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
195,82,"2019-02-02","01:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
196,82,"2019-02-02","07:00 PM",120,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
197,81,"2019-02-03","08:00 AM",30,"Singleplayer","Controller","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
198,82,"2019-02-03","06:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
199,82,"2019-02-04","09:00 PM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
200,81,"2019-02-06","06:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
201,82,"2019-02-06","09:00 PM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
202,82,"2019-02-07","09:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
203,82,"2019-02-09","09:00 AM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
204,81,"2019-02-09","06:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
205,82,"2019-02-09","10:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
206,75,"2019-02-11","05:00 PM",30,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
207,82,"2019-02-11","09:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
208,82,"2019-02-13","09:00 PM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
209,83,"2019-02-14","06:00 PM",45,"Online Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
210,82,"2019-02-14","08:00 PM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
211,83,"2019-02-15","05:00 PM",15,"Online Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
212,83,"2019-02-16","10:00 AM",15,"Online Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
213,75,"2019-02-16","05:00 PM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
214,82,"2019-02-16","07:00 PM",120,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
215,75,"2019-02-17","07:00 AM",45,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
216,83,"2019-02-17","07:00 PM",15,"Online Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
217,82,"2019-02-17","09:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
218,75,"2019-02-18","05:00 PM",30,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
219,82,"2019-02-20","09:00 PM",15,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
220,82,"2019-02-21","09:00 PM",30,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
221,5,"2019-02-23","07:00 PM",15,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
222,82,"2019-02-23","09:00 PM",30,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
223,5,"2019-02-24","07:00 AM",45,"Singleplayer","Controller","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
224,5,"2019-02-25","05:00 PM",15,"Singleplayer","Controller","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
225,5,"2019-02-25","09:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
226,5,"2019-02-26","07:00 AM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
227,82,"2019-02-26","09:00 PM",45,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
228,5,"2019-02-28","07:00 AM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
229,82,"2019-02-28","08:00 PM",60,"Local Multiplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
230,5,"2019-03-01","07:00 AM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
231,5,"2019-03-03","07:00 AM",60,"Singleplayer","Controller","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
232,82,"2019-03-05","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
233,5,"2019-03-06","07:00 PM",15,"Singleplayer","Controller","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
234,5,"2019-03-06","09:00 PM",30,"Singleplayer","Controller","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
235,5,"2019-03-07","07:00 PM",15,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
236,82,"2019-03-07","08:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
237,75,"2019-03-10","07:00 AM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
238,75,"2019-03-11","07:00 AM",45,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
239,82,"2019-03-11","04:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
240,75,"2019-03-11","08:00 PM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
241,75,"2019-03-12","07:00 PM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
242,75,"2019-03-12","09:00 PM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
243,75,"2019-03-13","09:00 PM",60,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
244,75,"2019-03-14","06:00 AM",15,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
245,75,"2019-03-14","06:00 PM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
246,82,"2019-03-14","09:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
247,82,"2019-03-23","10:00 AM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
248,82,"2019-03-23","05:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
249,82,"2019-03-24","02:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
250,1,"2019-03-24","06:00 PM",60,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
251,1,"2019-03-25","05:00 PM",15,"Singleplayer","Keyboard & Mouse","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
252,82,"2019-03-26","08:00 PM",75,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
253,1,"2019-03-27","05:00 PM",15,"Singleplayer","Keyboard & Mouse","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
254,1,"2019-03-30","10:00 AM",15,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
255,1,"2019-03-30","07:00 PM",75,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
256,82,"2019-03-30","11:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
257,1,"2019-03-31","07:00 AM",30,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
258,1,"2019-03-31","07:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
259,1,"2019-04-01","08:00 AM",45,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
260,1,"2019-04-01","01:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
261,1,"2019-04-02","06:00 PM",15,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
262,82,"2019-04-02","09:00 PM",15,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
263,82,"2019-04-03","09:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
264,82,"2019-04-04","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
265,1,"2019-04-05","06:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
266,82,"2019-04-06","03:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
267,1,"2019-04-07","07:00 AM",15,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
268,82,"2019-04-07","01:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
269,82,"2019-04-07","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
270,1,"2019-04-08","07:00 PM",15,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
271,82,"2019-04-08","08:00 PM",75,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
272,82,"2019-04-10","09:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
273,1,"2019-04-11","05:00 PM",15,"Singleplayer","Keyboard & Mouse","Bus / Bus Stop","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
274,1,"2019-04-11","09:00 PM",15,"Singleplayer","Keyboard & Mouse","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
275,1,"2019-04-12","07:00 AM",15,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
276,82,"2019-04-12","07:00 PM",75,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
277,1,"2019-04-13","07:00 PM",30,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
278,1,"2019-04-14","08:00 AM",30,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
279,1,"2019-04-14","06:00 PM",15,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
280,1,"2019-04-14","08:00 PM",30,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
281,1,"2019-04-15","08:00 PM",30,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
282,1,"2019-04-16","07:00 AM",15,"Singleplayer","Keyboard & Mouse","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
283,1,"2019-04-16","06:00 PM",15,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
284,1,"2019-04-21","07:00 AM",30,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
285,1,"2019-04-23","10:00 AM",30,"Singleplayer","Keyboard & Mouse","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
286,1,"2019-04-25","04:00 PM",45,"Singleplayer","Keyboard & Mouse","Plane","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
287,1,"2019-04-27","07:00 AM",15,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
288,1,"2019-04-28","07:00 AM",30,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
289,1,"2019-05-04","07:00 AM",15,"Singleplayer","Keyboard & Mouse","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
290,1,"2019-05-04","09:00 AM",15,"Singleplayer","Keyboard & Mouse","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
291,82,"2019-05-04","10:00 AM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
292,82,"2019-05-04","08:00 PM",75,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
293,82,"2019-05-05","09:00 AM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
294,82,"2019-05-05","06:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
295,1,"2019-05-06","08:00 PM",15,"Singleplayer","Keyboard & Mouse","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
296,82,"2019-05-07","09:00 PM",15,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
297,82,"2019-05-09","08:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
298,1,"2019-05-11","08:00 AM",150,"Online Multiplayer","Keyboard & Mouse","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
299,82,"2019-05-12","08:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
300,82,"2019-05-16","07:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
301,82,"2019-05-19","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
302,82,"2019-05-21","09:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
303,82,"2019-05-23","07:00 PM",90,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
304,82,"2019-05-25","10:00 AM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
305,82,"2019-05-25","07:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
306,82,"2019-05-26","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
307,82,"2019-05-30","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
308,82,"2019-06-04","07:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
309,82,"2019-06-05","07:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
310,82,"2019-06-10","01:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
311,82,"2019-06-10","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
312,82,"2019-06-11","07:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
313,82,"2019-06-12","06:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
314,82,"2019-06-13","08:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
315,82,"2019-06-15","06:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
316,82,"2019-06-15","09:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
317,84,"2019-06-16","02:00 PM",60,"Singleplayer","Handheld","Plane","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
318,84,"2019-06-17","07:00 AM",45,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
319,84,"2019-06-18","08:00 AM",15,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
320,84,"2019-06-20","07:00 AM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
321,82,"2019-07-08","08:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
322,84,"2019-07-08","09:00 PM",90,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
323,84,"2019-07-09","11:00 AM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
324,84,"2019-07-09","04:00 PM",45,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
325,85,"2019-07-10","10:00 AM",45,"Singleplayer","Keyboard & Mouse","Bed","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
326,85,"2019-07-10","12:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
327,84,"2019-07-10","02:00 PM",30,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
328,84,"2019-07-10","04:00 PM",45,"Singleplayer","Handheld","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
329,85,"2019-07-10","06:00 PM",15,"Singleplayer","Keyboard & Mouse","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
330,84,"2019-07-10","09:00 PM",45,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
331,82,"2019-07-10","07:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
332,82,"2019-07-11","07:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
333,84,"2019-07-11","09:00 PM",60,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
334,84,"2019-07-14","09:00 AM",45,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
335,84,"2019-07-14","09:00 PM",75,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
336,84,"2019-07-15","05:00 PM",30,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
337,84,"2019-07-15","09:00 PM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
338,84,"2019-07-16","06:00 PM",30,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
339,84,"2019-07-16","09:00 PM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
340,63,"2019-07-17","05:00 PM",15,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
341,63,"2019-07-21","06:00 PM",30,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
342,63,"2019-07-22","05:00 PM",15,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
343,63,"2019-07-22","09:00 PM",30,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
344,82,"2019-07-23","04:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
345,63,"2019-07-23","09:00 PM",15,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
346,63,"2019-07-24","05:00 PM",15,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
347,63,"2019-07-24","10:00 PM",15,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
348,63,"2019-07-25","05:00 PM",15,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
349,82,"2019-07-25","08:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
350,63,"2019-07-25","10:00 PM",15,"Singleplayer","Handheld","Bedroom","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
351,86,"2019-07-26","06:00 PM",15,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
352,82,"2019-07-26","08:00 PM",75,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
353,86,"2019-07-26","11:00 PM",30,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
354,63,"2019-07-27","07:00 AM",30,"Singleplayer","Handheld","Bed","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
355,86,"2019-07-27","09:00 AM",60,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
356,63,"2019-07-27","05:00 PM",30,"Singleplayer","Handheld","Train / Train Station","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
357,86,"2019-07-28","09:00 AM",30,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
358,86,"2019-07-28","04:00 PM",45,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
359,82,"2019-07-28","05:00 PM",60,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
360,86,"2019-07-28","09:00 PM",45,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
361,82,"2019-07-30","06:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
362,86,"2019-07-30","09:00 PM",60,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
363,82,"2019-08-01","09:00 PM",30,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
364,82,"2019-08-02","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
365,86,"2019-08-03","08:00 AM",60,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
366,82,"2019-08-03","08:00 PM",45,"Local Multiplayer","Controller","Conors Room","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
367,86,"2019-08-04","09:00 AM",30,"Singleplayer","Controller","Bedroom","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
